Original name of the product,Product category,amount,unit price,currency,price including taxes,tax rate (%),country,date,source,tender ref,note,description_EN,unit_price_eur,spent
"Дезінфікуючі засоби для рук, дозатори для дезінфікуючого засобу, медичні окуляри, рукавички нітрилові",MEDICAL GLOVES,400.0,7.3,UAH,,,Ukraine,2020-04-15,https://prozorro.gov.ua/tender/UA-2020-04-15-000394-c,UA1901,,,0.2263,90.52
"Дезінфікуючі засоби для рук, дозатори для дезінфікуючого засобу, медичні окуляри, рукавички нітрилові",MEDICAL GLOVES,800.0,3.65,UAH,,,Ukraine,2020-04-15,https://prozorro.gov.ua/tender/UA-2020-04-15-000920-b,UA1902,,,0.11315,90.52
"Медичне обладнання та вироби медичного призначення різні за Кодом ДК 021:2015-33190000-8 (одноразові захисні рукавички виготовлені з нітрилу, неприпудрені, нестерильні М, 200 шт,одноразові нітрилові рукавички-неопудрені, діагностичні, нестерильні, симетричні, текстуровані-100 шт М рожеві НК 024:2019-56286- рукавички оглядові/ процедурні нітрилові, необпудровані, нестерильні)",MEDICAL GLOVES,500.0,5.6,UAH,,,Ukraine,2020-04-15,https://prozorro.gov.ua/tender/UA-2020-04-15-003090-a,UA1903,,,0.17359999999999998,86.79999999999998
"рукавички оглядові латексні стерильні 47178 Припудрені, оглядові / процедурні рукавички з латексу гевеї, стерильні",MEDICAL GLOVES,400.0,5.4998000000000005,UAH,,,Ukraine,2020-04-15,https://prozorro.gov.ua/tender/UA-2020-04-15-003022-b,UA1904,,,0.1704938,68.19752
"Рукавички огляд. MEDICARE p.S н/стер. латекс. припудр. н/текстур.// Україна, Рукавички огляд. MEDICARE p.L пара/латекс. н/стер. припудр./ Medicare trade. (Великобританія)",MEDICAL GLOVES,500.0,3.912,UAH,,,Ukraine,2020-04-15,https://prozorro.gov.ua/tender/UA-2020-04-15-001742-b,UA1905,,,0.12127199999999999,60.635999999999996
"Рукавички огляд. MEDICARE p.S н/стер. латекс. припудр. н/текстур.// Україна (110001367), Рукавички огляд. MEDICARE p.L пара/латекс. н/стер. припудр./ Medicare trade. (Великобританія)  (110001505)",MEDICAL GLOVES,500.0,3.4882,UAH,,,Ukraine,2020-04-15,https://prozorro.gov.ua/tender/UA-2020-04-15-004911-b,UA1906,,,0.1081342,54.067099999999996
"Медичні матеріали (рукавички оглядові латексні нестерильні Ігар розмір М (7-8) пара, припудр., №1 (НК 024:2019 47173 Припудрені, оглядові / процедурні рукавички з латексу гевеї, нестерильні)",MEDICAL GLOVES,540.0,2.06,UAH,,,Ukraine,2020-04-15,https://prozorro.gov.ua/tender/UA-2020-04-15-005028-b,UA1907,,,0.06386,34.4844
"рукавички латексні (50 пар) , рукавички нітрилові (50 пар) код згідно ЄЗС ДК 021-2015; 18140000-2 Аксесуари для робочого одягу",MEDICAL GLOVES,100.0,4.44,UAH,,,Ukraine,2020-04-15,https://prozorro.gov.ua/tender/UA-2020-04-15-003911-a,UA1908,,,0.13764,13.764000000000001
"Рукавички латексні ""SANTEX""",MEDICAL GLOVES,40.0,5.5,UAH,,,Ukraine,2020-04-15,https://prozorro.gov.ua/tender/UA-2020-04-15-002680-b,UA1909,,,0.17049999999999998,6.819999999999999
"Рукавички нітрилові, довжиною не менше 28 см. оглядові, нестерильні.",MEDICAL GLOVES,201150.0,5.9999180213770815,UAH,,,Ukraine,2020-04-14,https://prozorro.gov.ua/tender/UA-2020-04-14-001635-a,UA1910,,,0.18599745866268952,37413.38881
Рукавички латекс/нітрил,MEDICAL GLOVES,130000.0,5.0,UAH,,,Ukraine,2020-04-14,https://prozorro.gov.ua/tender/UA-2020-04-14-005680-b,UA1911,,,0.155,20150.0
Рукавички латекс/нітрил,MEDICAL GLOVES,50000.0,5.7,UAH,,,Ukraine,2020-04-14,https://prozorro.gov.ua/tender/UA-2020-04-14-003280-b,UA1912,,,0.1767,8835.0
Рукавички латекс/нітрил,MEDICAL GLOVES,50000.0,5.1039,UAH,,,Ukraine,2020-04-14,https://prozorro.gov.ua/tender/UA-2020-04-14-005635-b,UA1913,,,0.1582209,7911.045
Рукавички латекс/нітрил,MEDICAL GLOVES,23000.0,5.0,UAH,,,Ukraine,2020-04-14,https://prozorro.gov.ua/tender/UA-2020-04-14-003929-b,UA1914,,,0.155,3565.0
"ДК 021:2015:33140000-3 Медичні матеріали (Контейнер лабораторний пластиковий 100мл для біологічних матеріалів (Код згідно з УКТЗЕД 3923), шприц 10мл луєр трьохкомпонентний ін’єкційний одноразового застосування з двома голками 0,8х38мм(Код згідно з УКТЗЕД 9018 31), шприц 2мл луєр трьохкомпонентний ін’єкційний одноразового застосування з двома голками 0,6х32мм(Код згідно з УКТЗЕД 9018 31), рукавички оглядові нітрилові нестерильні не припудрені(розмір L, M) (Код згідно з УКТЗЕД 4015), Рукавички хірургічні латексні стерильні неприпудрені (розмір 8,5)  (Код згідно з УКТЗЕД 4015)",MEDICAL GLOVES,16000.0,6.17,UAH,,,Ukraine,2020-04-14,https://prozorro.gov.ua/tender/UA-2020-04-14-002045-a,UA1915,,,0.19127,3060.3199999999997
Рукавички,MEDICAL GLOVES,9600.0,6.27,UAH,,,Ukraine,2020-04-14,https://prozorro.gov.ua/tender/UA-2020-04-14-002537-b,UA1916,,,0.19437,1865.9519999999998
Одноразові рукавички,MEDICAL GLOVES,10000.0,5.8,UAH,,,Ukraine,2020-04-14,https://prozorro.gov.ua/tender/UA-2020-04-14-005987-b,UA1917,,,0.1798,1797.9999999999998
Одноразові рукавички,MEDICAL GLOVES,10000.0,5.8,UAH,,,Ukraine,2020-04-14,https://prozorro.gov.ua/tender/UA-2020-04-14-000002-c,UA1918,,,0.1798,1797.9999999999998
Рукавички одноразові,MEDICAL GLOVES,21160.0,2.5,UAH,,,Ukraine,2020-04-14,https://prozorro.gov.ua/tender/UA-2020-04-14-001880-a,UA1919,,,0.0775,1639.9
"ДК 021:2015 - 33140000-3 Медичні матеріали (рукавички медичні нестерильні за кодом НК 024:2019 – 56286, код згідно УКТЗЕД 4015)",MEDICAL GLOVES,15000.0,3.21,UAH,,,Ukraine,2020-04-14,https://prozorro.gov.ua/tender/UA-2020-04-14-001184-a,UA1920,,,0.09951,1492.65
Рукавички нестерильні нітрилові,MEDICAL GLOVES,5000.0,7.8,UAH,,,Ukraine,2020-04-14,https://prozorro.gov.ua/tender/UA-2020-04-14-004043-b,UA1921,,,0.2418,1209.0
Рукавички хірургічні,MEDICAL GLOVES,2610.0,10.684712643678159,UAH,,,Ukraine,2020-04-14,https://prozorro.gov.ua/tender/UA-2020-04-14-003547-a,UA1922,,,0.3312260919540229,864.5000999999999
"33140000-3 Медичні матеріали ( 32375 - Марля неадсорбіна, медикаментозна (марлевий відріз), 13910 - Стерильна хірургічна нитка з натурального шовку, 45814 - Хірургічна нитка з поліглекапрону, 45814 - Хірургічна нитка з поліглекапрону, 45814 - Хірургічна нитка з поліглекапрону,  58232 рулон ватний нестерильний (вата медична нестерильна зіг-заг), 13472 - Скарифікатор, 46676 - Канюля для тканинної ін'єкції, 47783 - Простирадло хірургічне загального призначення, одноразового використання, стерильне (покриття операційне одноразового використання), 7783 - Простирадло хірургічне загального призначення, одноразового використання, стерильне (покриття операційне одноразового використання) , 47783 - Простирадло хірургічне загального призначення, одноразового використання, стерильне (покриття операційне одноразового використання),  47783 - Простирадло хірургічне загального призначення, одноразового використання, стерильне (покриття операційне одноразового використання), 63095 - Шприц / голка загального призначення (шприц ін’єкційний одноразовий), 45814 - Хірургічна нитка з поліглекапрону, 45814 - Хірургічна нитка з поліглекапрону, 45814 - Хірургічна нитка з поліглекапрону,  47173 - Припудрені, оглядові / процедурні рукавички з латексу гевеї, нестерильні,   43324 - Система для переливання рідин загального призначення, 37445 - Лезо скальпеля, одноразового використання, 37445 - Лезо скальпеля, одноразового використання)",MEDICAL GLOVES,7000.0,3.75,UAH,,,Ukraine,2020-04-14,https://prozorro.gov.ua/tender/UA-2020-04-14-003817-b,UA1923,,,0.11624999999999999,813.75
Рукавички одноразові нітрилові,MEDICAL GLOVES,5000.0,4.8,UAH,,,Ukraine,2020-04-14,https://prozorro.gov.ua/tender/UA-2020-04-13-002091-a,UA1924,,,0.1488,743.9999999999999
Рукавички оглядові нестерильні припудрені,MEDICAL GLOVES,14000.0,1.7013,UAH,,,Ukraine,2020-04-14,https://prozorro.gov.ua/tender/UA-2020-04-14-004206-b,UA1925,,,0.052740300000000004,738.3642000000001
ДК 021:2015 код CPV 33140000-3 Медичні матеріали (рукавички медичні),MEDICAL GLOVES,6700.0,3.1,UAH,,,Ukraine,2020-04-14,https://prozorro.gov.ua/tender/UA-2020-04-14-000218-c,UA1926,,,0.0961,643.87
"Медичні матеріали (рукавиці нестер. оглядові, неопудрені, текстуровані на пальцях)",MEDICAL GLOVES,5000.0,2.9960000000000004,UAH,,,Ukraine,2020-04-14,https://prozorro.gov.ua/tender/UA-2020-04-14-004280-b,UA1927,,,0.09287600000000001,464.38000000000005
Рукавички медичні,MEDICAL GLOVES,5500.0,2.68,UAH,,,Ukraine,2020-04-14,https://prozorro.gov.ua/tender/UA-2020-04-14-003828-b,UA1928,,,0.08308,456.94
Рукавички медичні,MEDICAL GLOVES,5500.0,2.68,UAH,,,Ukraine,2020-04-14,https://prozorro.gov.ua/tender/UA-2020-04-14-002690-b,UA1929,,,0.08308,456.94
"47174 Непудровані оглядові / процедурні рукавички з синтетичного полімеру, нестерильні
 Медичні матеріали (Рукавички латексні неопудрені в кількості – 1300 пар, на очікувану вартість закупівлі – 9100,00грн. з ПДВ зі строком поставки товарів по 31 грудня 2020 року.",MEDICAL GLOVES,1300.0,7.0,UAH,,,Ukraine,2020-04-14,https://prozorro.gov.ua/tender/UA-2020-04-14-001347-b,UA1930,,,0.217,282.1
